feature,importance
group_6145,1.5794545207815775e-05
group_15569,1.5793795183305215e-05
group_18868,1.578492253293921e-05
group_8900,1.578173295904118e-05
group_7986,1.5778504915068442e-05
rffH,1.5775259840273054e-05
group_3205,1.5764588646582728e-05
group_7645,1.5755742333329322e-05
group_12489,1.5753159246858304e-05
insA_2,1.5750568587262383e-05
group_18210,1.5750371470107173e-05
group_7797,1.5744978365732498e-05
group_8545,1.57395995361136e-05
sfaD,1.57388961651134e-05
group_3441,1.573478651956141e-05
group_20160,1.5728428727243163e-05
group_1598,1.572045761656214e-05
group_13239,1.5714691901660605e-05
group_5516,1.5713881261490015e-05
group_1871,1.5706450676159533e-05
kipI,1.56957098197364e-05
btuB,1.56941489965707e-05
group_9456,1.568295877266806e-05
group_11972,1.5654267817056475e-05
finO_1,1.563510377052173e-05
group_8882,1.562438974766477e-05
group_8486,1.5622879631232847e-05
caf1M,1.5618826061110366e-05
group_14111,1.5617187373924654e-05
group_18761,1.5613119280064525e-05
eutJ,1.5604435377730987e-05
group_5324,1.5599603109542997e-05
group_19366,1.5593264267228144e-05
group_11497,1.5592029426861893e-05
group_9100,1.5579517819261348e-05
group_17612,1.557884201736752e-05
hipA,1.5578012359507768e-05
ykgF_2,1.5572461902065522e-05
group_3737,1.5547270748231715e-05
group_28346,1.5528415538158354e-05
group_9206,1.5524504958025676e-05
group_17565,1.552169783078239e-05
group_2260,1.552001127510837e-05
group_7406,1.5507844306609228e-05
yjdF,1.5505212147524094e-05
group_4818,1.5490769480109563e-05
group_11192,1.546319491121519e-05
yfaT,1.5459504746773077e-05
group_17677,1.5438789641546124e-05
cobS_1,1.542572912969212e-05
group_19419,1.541722902718766e-05
group_11120,1.541568651656872e-05
group_11162,1.5400754224412486e-05
ynjC,1.5386086687910937e-05
group_6109,1.5379882965550386e-05
group_5359,1.536573670239018e-05
yiaL_1,1.5365359010410125e-05
ybl166,1.5363602475041866e-05
group_3613,1.535845361029004e-05
gatZ,1.5352978784311906e-05
group_9441,1.535282166976327e-05
group_11579,1.5346055375416324e-05
group_11768,1.5338273993490153e-05
group_13943,1.532374772165982e-05
ydeM,1.5316374570538232e-05
group_9662,1.5312757069272498e-05
group_4704,1.5305321976416005e-05
group_9273,1.5300935303907707e-05
group_12713,1.5287405016941464e-05
idi,1.5285155412804245e-05
group_15070,1.528442245902454e-05
group_21521,1.5284054518110734e-05
group_10521,1.5282893044482213e-05
eltA,1.5279011746532e-05
group_1255,1.5278663753324966e-05
group_5293,1.527677313802036e-05
ygaF,1.5269185070422436e-05
group_12541,1.5258510328366903e-05
group_16724,1.5247278408286601e-05
group_16779,1.5236509558680269e-05
group_11122,1.523055489428304e-05
group_25487,1.5225014125866242e-05
group_19425,1.5214915923948668e-05
yhaL,1.5188906824608942e-05
group_28583,1.5185794345201195e-05
group_7718,1.518115249297757e-05
group_25831,1.517897811358958e-05
group_13295,1.517860347171644e-05
group_20214,1.5172152262807468e-05
uxuR_2,1.5169297486237927e-05
group_13857,1.5163596000351492e-05
group_9332,1.5156674007897118e-05
group_5285,1.5149999094875037e-05
group_14201,1.5145547192613601e-05
group_23609,1.5136166971360558e-05
group_4450,1.5131442985587899e-05
group_4189,1.5124244410039799e-05
ttdB,1.5111846605792274e-05
group_4188,1.5099689579943386e-05
group_12354,1.5087234109124864e-05
group_3732,1.5074049864563205e-05
group_10279,1.5060211563249929e-05
group_5941,1.5053750469873934e-05
group_16934,1.5053200768536602e-05
group_24631,1.5044031860525144e-05
group_11452,1.5043642729364529e-05
group_9797,1.5043278567293083e-05
group_15692,1.5036574467601972e-05
group_23583,1.5036459933887952e-05
group_4428,1.5026915508355844e-05
group_2052,1.5023486313855774e-05
group_28313,1.5018818072506605e-05
group_13648,1.5015650677054322e-05
group_6076,1.5000212229515217e-05
group_24208,1.4997963363498936e-05
wcaH,1.4997096032695987e-05
group_6613,1.4994046427312145e-05
group_10594,1.4985620661054555e-05
group_17175,1.4977563487493656e-05
group_22222,1.4977204613816144e-05
group_7142,1.4972597876549463e-05
gspE_2,1.4959547892886344e-05
group_13241,1.4958332668315189e-05
group_37320,1.4941241074597506e-05
spaS,1.4940303895118511e-05
cea,1.490735105271851e-05
group_10230,1.4890381721504001e-05
group_35291,1.4889221103333006e-05
yebQ,1.4886530814635178e-05
group_15290,1.488425914052485e-05
group_18091,1.4864253420728489e-05
group_17522,1.4850360831105851e-05
group_21015,1.4844515273141431e-05
group_7706,1.4836783981649082e-05
group_11147,1.4815885012496267e-05
group_12965,1.480731003404149e-05
group_33134,1.4803398246817973e-05
lacI,1.4801863906875419e-05
group_29169,1.4789665915325293e-05
cmtB,1.4775152918150734e-05
group_17492,1.477258194240061e-05
group_24347,1.4768470810275645e-05
group_6483,1.47651738040754e-05
group_7385,1.4763363976847122e-05
group_8014,1.4759689837695929e-05
group_6571,1.4755754484941154e-05
yhaH,1.4754413546268766e-05
group_19324,1.4753471405315646e-05
ynfO,1.4735279250265171e-05
yggR_2,1.4729113156700196e-05
group_7876,1.470718644618612e-05
group_1155,1.470549468461171e-05
repB_2,1.4694010184851487e-05
codB_1,1.4691106111627294e-05
group_11583,1.4686859477016551e-05
group_2785,1.465810448336708e-05
group_15897,1.4656606349633631e-05
yhbX,1.465147524386498e-05
group_9000,1.4650344899025122e-05
ydcR,1.46497371501722e-05
group_20971,1.464548165660985e-05
group_17048,1.464309218880187e-05
group_2220,1.463869161912908e-05
group_6199,1.4635059337805655e-05
group_8583,1.4634637061665218e-05
group_20379,1.4627877146787377e-05
group_18097,1.4622465026468386e-05
fdrA_3,1.4619571102016113e-05
group_3697,1.4613857407558893e-05
group_24194,1.459069305314131e-05
virB8,1.4580138734929526e-05
group_4839,1.457015416972646e-05
group_12282,1.4565229531633872e-05
group_19101,1.4563709160685894e-05
group_28442,1.4559231483691896e-05
group_11592,1.4557102068617294e-05
group_1739,1.4543132725572277e-05
group_15005,1.4537117065798256e-05
group_2680,1.4535939134948213e-05
group_18373,1.4530086960246185e-05
ynaI_2,1.4519631000360113e-05
wbaD,1.4509007095298608e-05
group_20769,1.4508471964899885e-05
group_9636,1.450219038264075e-05
group_26830,1.449797734059466e-05
ylbE_1,1.449718099225632e-05
yabJ,1.4485951485145392e-05
group_27972,1.4465815258426651e-05
group_11127,1.4463702795004383e-05
group_7207,1.445751828136409e-05
group_5996,1.445479349291033e-05
group_21532,1.4444047836351558e-05
group_14712,1.4437456452823768e-05
group_8648,1.4435065345376491e-05
yfbL,1.4427831778560951e-05
group_3729,1.4427533160805204e-05
group_11489,1.442051112521373e-05
group_9378,1.4418075611534144e-05
group_21087,1.4410219109983959e-05
cybB,1.4405973920279927e-05
group_20236,1.4405793253948387e-05
group_12442,1.4401031726526203e-05
group_21911,1.439559883566049e-05
group_4037,1.4394033257906072e-05
group_9132,1.4381665375246774e-05
hchA,1.43695812039487e-05
group_1727,1.4355900601869653e-05
group_11773,1.4354726589104018e-05
group_8994,1.4350548269064561e-05
group_10427,1.434055752290535e-05
group_5878,1.4327348969177975e-05
group_11191,1.4324152757614348e-05
group_6478,1.4318845029147324e-05
group_16581,1.4313366272171079e-05
ykoD,1.4300209042306404e-05
group_17623,1.4285714649191444e-05
group_11496,1.428346950007151e-05
rbsC_1,1.4279130128350556e-05
group_32208,1.4257812243465577e-05
group_4588,1.4250045013064372e-05
group_6170,1.4238407645421743e-05
group_14676,1.4228117596328852e-05
group_12056,1.421852260686604e-05
group_13682,1.4211764590488368e-05
group_4610,1.4202630350051123e-05
group_25740,1.4184708094660088e-05
group_12644,1.4171696617410175e-05
group_17327,1.4154271600244248e-05
group_12788,1.4149182506180493e-05
group_35185,1.41429600386007e-05
group_17312,1.4139738038864697e-05
group_13389,1.4137839751626047e-05
group_11404,1.412985473410024e-05
group_4163,1.4122433180736405e-05
group_3539,1.4114614483123407e-05
group_6413,1.4104996242818451e-05
group_3686,1.4103304676003479e-05
group_25933,1.4101143572915718e-05
group_18032,1.4099849273003961e-05
group_12953,1.4098440230969947e-05
group_3660,1.4094183266248859e-05
group_25241,1.4090720527784181e-05
yphA_2,1.4084893172245943e-05
group_23527,1.4069544303813898e-05
group_11806,1.4066695894914422e-05
group_9148,1.4056241719810855e-05
group_40968,1.4044540321192222e-05
ripA_1,1.4040449009731759e-05
group_5210,1.4038753794730782e-05
group_22595,1.4025116688448514e-05
group_20694,1.401996027792102e-05
group_36147,1.4018111468987742e-05
group_6216,1.399954287255142e-05
group_3501,1.3995318538416951e-05
group_10093,1.3994436496903045e-05
group_12799,1.3987655077157492e-05
group_36484,1.3979907899663721e-05
group_7902,1.397790447364799e-05
group_2547,1.3943298111473836e-05
group_2266,1.3938860438570663e-05
group_10144,1.393121157552234e-05
lsrA,1.3923944060754134e-05
group_19164,1.39156670859224e-05
group_7597,1.3905080068149168e-05
group_10203,1.3902691986400549e-05
group_11743,1.390082021887997e-05
group_4735,1.3881154449264335e-05
group_41362,1.3855267463279848e-05
group_10090,1.385305850990746e-05
rfbX,1.3851332475465807e-05
iolC_4,1.3850735374289765e-05
group_10159,1.384870818342473e-05
group_10277,1.3848117429654164e-05
group_29193,1.3844612733578274e-05
group_8835,1.3828325853190199e-05
group_1467,1.3821459315133107e-05
group_32424,1.3817068210020125e-05
group_21826,1.3810244987387483e-05
group_35285,1.3803179897563964e-05
group_16911,1.3800297473014727e-05
group_13871,1.3792327356913782e-05
group_5273,1.3779572616895962e-05
group_11915,1.3772018801162329e-05
group_18183,1.3760229794726366e-05
group_13030,1.3746514520707295e-05
group_10401,1.3738684130210932e-05
group_34940,1.3713867462138937e-05
group_2617,1.3709508321083495e-05
group_10162,1.3708593154784709e-05
group_2884,1.3698088800798793e-05
matC_2,1.369695262249396e-05
glpR_1,1.3683162327835368e-05
group_5218,1.3670857213193237e-05
group_23334,1.3668126785745809e-05
group_15014,1.3666886042881749e-05
group_8850,1.366232690730841e-05
group_7218,1.3641758564959336e-05
malF_1,1.3631931359322097e-05
group_12605,1.362620679196431e-05
group_7149,1.3612330910269109e-05
group_10514,1.358702657374048e-05
group_6916,1.3584387171523499e-05
group_7213,1.3579351619081089e-05
group_20724,1.357796528732941e-05
group_9528,1.3559455688178237e-05
group_2208,1.3556100534685776e-05
ybaL,1.354769517585383e-05
yiaB,1.3544044214365216e-05
group_9740,1.3543832098796307e-05
prpE,1.3535461361473715e-05
group_17157,1.3531866308861096e-05
group_12913,1.3528490337798432e-05
group_35155,1.3525861693399889e-05
group_9804,1.3523012841855294e-05
group_13349,1.3496075271434015e-05
group_32876,1.3493745157800289e-05
group_43024,1.3490977513019634e-05
group_11735,1.3472525086693841e-05
group_4650,1.3446719570677193e-05
group_29263,1.3443276617500666e-05
ea22,1.339974862086085e-05
group_9760,1.3399137210726879e-05
group_26429,1.3397440068929377e-05
group_18406,1.336230777767742e-05
Z,1.3338664633552668e-05
group_6635,1.3332589688336336e-05
group_2461,1.3330060540631564e-05
group_6886,1.3310078676705977e-05
group_24201,1.3303817236668e-05
group_17273,1.3302657629730163e-05
group_20283,1.3276125843286109e-05
group_27885,1.3270734215511558e-05
mobB_1,1.3250013240098086e-05
group_14540,1.3247139577954724e-05
group_6191,1.3246654001012046e-05
group_18794,1.3229830148303733e-05
group_13675,1.322384600690404e-05
group_7167,1.322349773410959e-05
eivJ,1.3211906029739064e-05
group_3730,1.3204107907066213e-05
group_12787,1.3197949983776017e-05
group_6246,1.3192608637484443e-05
pitB,1.3175099986302432e-05
group_7531,1.3172225495972222e-05
group_18508,1.316230790448605e-05
group_5502,1.3161562931001084e-05
group_26920,1.3156625994882876e-05
group_14817,1.3152452308719549e-05
caiT,1.315002224404864e-05
group_19535,1.3143769053344017e-05
group_10043,1.3143256447411139e-05
group_2284,1.3128243363336074e-05
group_11857,1.3113489388437487e-05
group_11434,1.310358023314887e-05
group_21517,1.3101922423616721e-05
group_13586,1.3093851453577621e-05
rap,1.3090467451522215e-05
mcbA_2,1.3086996123709409e-05
terD,1.3074446841848378e-05
group_8005,1.3065061259798184e-05
rbtD,1.3059847641640002e-05
group_35423,1.3043550750617345e-05
hipB,1.299804288520458e-05
group_3671,1.2993904586440805e-05
group_9820,1.2974172071832075e-05
group_5180,1.2962147047425342e-05
group_25550,1.2932356933868327e-05
group_27485,1.2930466460158897e-05
group_17078,1.2915441793894573e-05
hokC,1.2886018604972858e-05
group_4648,1.2882487613286127e-05
group_27837,1.2871336143701987e-05
group_9128,1.2868498947825269e-05
group_12780,1.2862005304935544e-05
group_9774,1.283176004560835e-05
group_5970,1.2819052183861179e-05
bax,1.2817872729454723e-05
group_7555,1.2809955997999988e-05
group_18780,1.280487828800472e-05
group_19818,1.280361941352603e-05
group_17733,1.2789078139369562e-05
group_26842,1.2784476491813613e-05
group_22721,1.276709763473027e-05
group_3283,1.2766228379611274e-05
group_2924,1.2753677913322176e-05
mpr,1.2731797520137326e-05
group_22589,1.2728266356593849e-05
group_9761,1.2727236639799372e-05
group_11598,1.2708787048980656e-05
group_11720,1.269406871673519e-05
lsrF,1.2671126433894214e-05
group_31405,1.2670237022026306e-05
group_10025,1.26275835253983e-05
group_7439,1.2624677973750277e-05
group_12702,1.2612657445918484e-05
group_139,1.2600116233589895e-05
group_3638,1.2588367807123751e-05
group_7451,1.2584797917011964e-05
group_19542,1.2584706363606838e-05
hpaIIM,1.2582440508825396e-05
group_11549,1.2582055474305536e-05
hupB_2,1.2578833998348904e-05
scpA,1.2571029057945849e-05
group_23382,1.2569194895655014e-05
group_20655,1.2567666685029892e-05
group_4769,1.2557306481873748e-05
group_20517,1.2498043862317303e-05
group_13198,1.2497701168257047e-05
flr,1.2491590906084071e-05
group_2935,1.248555950140669e-05
group_27718,1.2484600572549055e-05
group_15638,1.2478070019095485e-05
group_27144,1.2455240936420195e-05
sdhB,1.2436334855736837e-05
alx,1.2419533720280252e-05
group_21177,1.2407764536395418e-05
group_11580,1.2397332998966033e-05
group_27069,1.2395321550474465e-05
yagU,1.2385045203454972e-05
ecsA,1.2376892429062235e-05
group_18035,1.2367065037761554e-05
kpsD_2,1.2349441082960463e-05
group_20370,1.2349384354818309e-05
group_11898,1.2339251691692312e-05
ompT1,1.2335781819224243e-05
group_6998,1.2323376255813966e-05
group_6250,1.2319563790312225e-05
group_12792,1.2311764777146457e-05
group_13928,1.231085126583716e-05
leuO_2,1.2308722360483914e-05
group_22630,1.2308035254837923e-05
group_3314,1.2306484634452473e-05
group_18664,1.2304757432672824e-05
group_10192,1.230280331403927e-05
group_362,1.2301320356670575e-05
group_17553,1.2301314107171227e-05
caiC,1.2300197438593573e-05
yeiS,1.2300141610486438e-05
group_19167,1.230014161048642e-05
group_13281,1.2275815355030365e-05
group_17933,1.2253267485333121e-05
group_13255,1.2252583047734898e-05
aseR,1.2243458930253777e-05
group_15115,1.223518064390767e-05
eryA,1.2234041611472941e-05
group_6378,1.2232238856301992e-05
group_14636,1.222033030064718e-05
group_8663,1.2191951849361753e-05
mcjA,1.218856514384995e-05
group_26959,1.2182064980991931e-05
syd,1.2172583196578652e-05
cia_1,1.2167017824796342e-05
group_17545,1.2144368004839358e-05
group_27961,1.21335087642694e-05
group_15374,1.2129551187653621e-05
group_7260,1.2106615477845815e-05
group_1397,1.2101808002548983e-05
group_9327,1.210128057935663e-05
group_12700,1.2088229786586804e-05
group_13006,1.2080066758976085e-05
group_26755,1.2078629706261863e-05
group_37300,1.2063667893460493e-05
group_8652,1.2060763410943515e-05
gpt,1.2048414481832642e-05
lysS_2,1.2038972839187013e-05
cobT_1,1.2035169018720483e-05
group_22994,1.20313971328077e-05
group_15017,1.2029344691380244e-05
group_7095,1.2018301635097566e-05
group_24501,1.201287747621295e-05
yiaD_2,1.2005051578056389e-05
fcl,1.2002178303144528e-05
kiL,1.1996990010708741e-05
group_7872,1.1991815889387019e-05
group_4621,1.1985677816823597e-05
group_11801,1.1977681996229353e-05
group_14770,1.1977253072976484e-05
group_9956,1.1973810363792241e-05
group_8556,1.1956696365796233e-05
group_24171,1.1955403851312304e-05
group_3609,1.194065098551381e-05
group_7401,1.1938830116161336e-05
group_18452,1.1926736852557222e-05
group_12776,1.1921690788356684e-05
group_5292,1.1914473451598184e-05
iga,1.1908893475652357e-05
dnaG_3,1.190739822909306e-05
group_8814,1.1905888076929297e-05
group_13362,1.1905592372119282e-05
group_10311,1.1896344431515016e-05
group_7533,1.1890532045365978e-05
group_9480,1.1886923685853026e-05
group_7423,1.1885829486337023e-05
group_6420,1.1884162819977847e-05
group_3575,1.188106591638147e-05
group_5471,1.1880454418356232e-05
ydcV,1.187779159104375e-05
group_36266,1.1876143249293879e-05
group_12083,1.1865428494887878e-05
group_25616,1.186273767683928e-05
group_20489,1.1858048222401587e-05
group_11642,1.1857232187938577e-05
group_20486,1.1854605164113122e-05
group_14558,1.185208268099919e-05
imm_4,1.1850457789556756e-05
group_28005,1.184676339593683e-05
group_12051,1.1843401095383293e-05
oprB,1.183270210961635e-05
group_22812,1.182512982545231e-05
group_266,1.182410114208217e-05
group_11300,1.1813683240101433e-05
group_11881,1.1813470591659935e-05
oprF,1.1810247143063437e-05
yhfL,1.1808048311869438e-05
group_11900,1.1800941428607041e-05
ltaS2,1.1798095014140049e-05
group_27929,1.1789539971287173e-05
kbaY_1,1.1787945107746073e-05
group_2864,1.1787617876178758e-05
ychM_2,1.1783233303831468e-05
group_13578,1.1778478983127476e-05
group_9896,1.176441945039393e-05
group_12556,1.1760615104251565e-05
group_22314,1.1756703884175895e-05
dos,1.1756590452492552e-05
group_20054,1.1752413373156613e-05
group_20484,1.1751071035798222e-05
group_12680,1.1750746918762103e-05
fliO,1.1746263159660088e-05
group_26859,1.172599120949192e-05
group_14641,1.1722664331821281e-05
group_21470,1.1716367062113175e-05
group_31851,1.1715912714817237e-05
higB_2,1.1707116192938046e-05
group_2058,1.170635631749342e-05
group_14127,1.1705791435894686e-05
group_8252,1.1704148172444688e-05
group_11498,1.1699229352468803e-05
group_12049,1.169830981497676e-05
group_19091,1.1694483438699354e-05
group_13193,1.1689954259684487e-05
group_3317,1.1685749512425332e-05
group_4752,1.1682812315052272e-05
group_41106,1.1679625770170048e-05
group_41168,1.1674643189851638e-05
yahE,1.16722186133778e-05
group_29333,1.1668125505200936e-05
group_9106,1.1654146417029202e-05
group_1518,1.165265792619196e-05
group_31545,1.1647542409841989e-05
group_39930,1.164638065913456e-05
group_4110,1.1643428916553211e-05
group_29335,1.1640630162657851e-05
sufD,1.1635915830571486e-05
group_7687,1.1634499009485931e-05
group_24795,1.1632200274352701e-05
group_36428,1.1631161712866005e-05
group_14996,1.1631050788885285e-05
group_13421,1.162939945209189e-05
group_34276,1.1629388391883662e-05
group_22423,1.1627975466079696e-05
ebgR,1.162777784508277e-05
group_12876,1.1627275727559526e-05
group_18008,1.1625801772456303e-05
pilP,1.1625301267136805e-05
group_25906,1.16248039037426e-05
group_12577,1.1623112372859538e-05
mobC_2,1.1621808888348415e-05
hcaR,1.1616941015089168e-05
group_19330,1.1614010628148268e-05
potA_2,1.1609775405493454e-05
group_4131,1.1608699716972116e-05
group_6482,1.1602916071685324e-05
group_17414,1.1590068110681872e-05
sgaB,1.1585952235104858e-05
yjiN,1.1581850267784301e-05
group_13809,1.1581687095517948e-05
group_4825,1.1579109001448725e-05
yciF_2,1.1576131649886904e-05
group_10204,1.1568615222151237e-05
wecF_1,1.156321785404612e-05
group_8061,1.1562023738720186e-05
yghR,1.1557488614368832e-05
group_13830,1.1556979729109378e-05
group_21479,1.155336907446907e-05
group_25780,1.1550718936047327e-05
group_2702,1.1550395526459357e-05
group_23694,1.1549331293330682e-05
group_5517,1.1547943171305747e-05
group_12890,1.1546056219399877e-05
group_11170,1.1544761634277033e-05
group_43505,1.1537394621207264e-05
brkA,1.15354170353655e-05
group_17622,1.1534785773631793e-05
group_8081,1.1534314467312348e-05
group_13579,1.1532761183170174e-05
group_3650,1.153199340931683e-05
group_15421,1.1530357327357698e-05
group_9125,1.1525069342428037e-05
group_4746,1.1524166513913728e-05
group_16052,1.1516649051004316e-05
group_27708,1.1510907517758221e-05
group_26510,1.150472925858123e-05
atoC_2,1.1502391910823131e-05
group_1344,1.1502040179682243e-05
group_34385,1.1501483319204381e-05
group_12734,1.1492164900846016e-05
mppA,1.1492109345554076e-05
group_36962,1.1488381898715423e-05
group_12493,1.148408368469423e-05
group_29206,1.1483927309349594e-05
group_11326,1.1483024937761444e-05
group_36593,1.1481352743960344e-05
group_13245,1.1480713236521247e-05
group_13406,1.147788056409684e-05
group_7291,1.1477050319718975e-05
group_10722,1.1476850430381898e-05
pinH_1,1.1476834488053284e-05
group_24857,1.1476214468653327e-05
group_3311,1.1476161179759753e-05
group_25484,1.1473990522148197e-05
group_15139,1.1472768192668673e-05
group_14732,1.1470019300592236e-05
group_7543,1.146898208026739e-05
group_17158,1.1468735297344804e-05
group_11924,1.1468513025338456e-05
group_6317,1.1467062688275656e-05
pgsA,1.1463079895970553e-05
yggL,1.1462734756653523e-05
group_5368,1.1462402605258568e-05
nfsA,1.1461827040607007e-05
group_25655,1.1461354634667573e-05
group_6412,1.1455831849684167e-05
group_4165,1.1452818643514217e-05
group_14032,1.1445139399534686e-05
dacB,1.1444237617714961e-05
group_26120,1.1442450685806025e-05
group_7691,1.1440682608478159e-05
group_9895,1.1440150273997317e-05
group_25246,1.1436093779215117e-05
group_26618,1.1435998091643686e-05
group_9118,1.1433236024440234e-05
group_5362,1.143312801369186e-05
group_6558,1.1432740294482733e-05
group_19787,1.1432323125007457e-05
lycV_2,1.1425432110296448e-05
folX,1.1425118981586771e-05
cobS_2,1.1424767297002956e-05
group_43789,1.1423643803285421e-05
group_23567,1.1421099882889846e-05
group_11361,1.1418744351496984e-05
group_2970,1.1410266430211273e-05
ydjZ,1.1407332733627783e-05
daaE,1.1404859452362709e-05
group_17711,1.1398000512594736e-05
group_6227,1.139297193971781e-05
group_20768,1.1389623120312919e-05
group_9714,1.138342764548293e-05
stb,1.1382221339020165e-05
group_21261,1.1370744607392996e-05
group_28072,1.1369614419294696e-05
ymcC,1.1369196392249374e-05
group_21164,1.1369196120636994e-05
group_11351,1.1368205667249558e-05
kstR2,1.1367026420473399e-05
yphG,1.1354940050313093e-05
group_10591,1.1354625919015167e-05
group_15111,1.1353365572284822e-05
group_4182,1.1333851296005866e-05
yqcE,1.1332875050505003e-05
group_35454,1.1329736318778066e-05
sufC,1.1328743890909662e-05
group_17204,1.132284584165791e-05
group_7212,1.132268319865879e-05
group_41627,1.1321185695973591e-05
group_10080,1.132028346371265e-05
group_40663,1.1320009267651684e-05
group_20402,1.1319557903718235e-05
group_18480,1.131287105171029e-05
group_9197,1.1309537693614112e-05
cheY,1.1307914841323104e-05
group_7616,1.1305681267784698e-05
group_10103,1.1305530230429824e-05
group_7709,1.1303086948123075e-05
group_36701,1.1295198631491046e-05
group_14791,1.1293385237883857e-05
group_14675,1.1292818235958621e-05
group_15255,1.1291401537309254e-05
rhaR_3,1.1288748762932483e-05
group_5511,1.1283210771237596e-05
group_18083,1.1282399517413767e-05
group_12041,1.1278565210304649e-05
group_25975,1.127823512405876e-05
group_18730,1.1277345967824141e-05
kstR2_2,1.127526627935125e-05
group_33247,1.1270423089531917e-05
group_13731,1.1269258614082372e-05
group_27735,1.1258482243730617e-05
group_19859,1.1251851830557693e-05
fimA_5,1.1250098463435104e-05
group_7251,1.124961421343226e-05
group_28004,1.1246774972681804e-05
group_15590,1.1246137133359763e-05
group_19574,1.1246098976996636e-05
group_13116,1.1245801061781288e-05
group_10295,1.1245044098854815e-05
group_7275,1.1243639195720508e-05
yjgL_2,1.1241189634479086e-05
group_19572,1.1240693087613012e-05
group_492,1.1230097376777742e-05
group_11820,1.122639215794695e-05
group_15074,1.1226201224530427e-05
yfjH,1.12261225605507e-05
stpA,1.1224385569889892e-05
group_3122,1.1223450422578698e-05
group_23132,1.122119938982916e-05
group_11896,1.1219122297436894e-05
group_24424,1.1216128618897887e-05
aaspE,1.1209682675131202e-05
group_7182,1.12078384109528e-05
group_2272,1.1207629358134282e-05
group_27493,1.1199983875207014e-05
group_33221,1.1196011666901372e-05
yhjE,1.1190357829418222e-05
group_24769,1.1183629785288462e-05
yqhD,1.1183378624806017e-05
group_8966,1.117985310422697e-05
group_10481,1.1171672135270305e-05
group_10516,1.117020881052587e-05
ybhD,1.116801991123991e-05
dgt_2,1.116641819353779e-05
group_14856,1.1164346985577646e-05
group_32471,1.1163185839774758e-05
group_23349,1.1157986667401683e-05
group_23061,1.1153703575458573e-05
group_25905,1.1142564248520187e-05
group_14965,1.1131775442693912e-05
group_9609,1.1129507785684026e-05
group_6173,1.1126954217627492e-05
group_20401,1.1111472334364132e-05
group_13499,1.1109725490839773e-05
group_28552,1.1094144769370341e-05
group_22075,1.1092147364344966e-05
group_26450,1.1085693718663031e-05
group_23913,1.1080709368272814e-05
group_12590,1.1078984024688023e-05
group_3725,1.1073002178238208e-05
dld_2,1.1072522982635346e-05
group_7845,1.106473095828597e-05
group_2661,1.1056473697060988e-05
group_7373,1.1055655347683411e-05
group_14946,1.1051886022237635e-05
group_8601,1.1050635986821305e-05
group_41124,1.1044187840150774e-05
group_13235,1.1042911247210232e-05
tolA,1.1042391541900634e-05
dcuB,1.1038077236256092e-05
group_4744,1.1031745088216553e-05
group_37964,1.1029468975877776e-05
group_21085,1.102466819357112e-05
group_9755,1.1024336242639165e-05
group_11772,1.1020186923945982e-05
group_17801,1.101207787518562e-05
group_1891,1.100777138624566e-05
group_14376,1.100763751321627e-05
group_4093,1.100188857681242e-05
group_7780,1.1000994729686465e-05
cwlK,1.100018693520584e-05
group_36218,1.0980692176600912e-05
group_13409,1.0980180469684839e-05
group_7663,1.097994458611133e-05
flhE,1.0979471527288035e-05
cph2,1.097551486388626e-05
group_16713,1.0970458278348057e-05
group_18880,1.0968103862589333e-05
group_28166,1.0962292539524266e-05
group_16729,1.0958416735651236e-05
amnD,1.0957380943355699e-05
group_35704,1.095589453628625e-05
frcK,1.0955353849874416e-05
group_4050,1.0954809881988979e-05
group_27135,1.0954688763036562e-05
group_27045,1.095240516192229e-05
fbaB,1.0948436299810351e-05
group_19834,1.0948145079865223e-05
group_16568,1.0946434231111483e-05
group_13504,1.0945514762308655e-05
group_5425,1.0941126893809482e-05
group_5313,1.0933707338746728e-05
oxc,1.0933153050424827e-05
yxaB,1.0932702147628229e-05
group_30638,1.092023432513788e-05
group_38916,1.0920030252482343e-05
traF_1,1.0916789446951748e-05
group_17875,1.0914960208296593e-05
group_20525,1.0913035275435637e-05
group_22351,1.0906325742243899e-05
group_17102,1.0905192604539015e-05
group_28073,1.0895791660851052e-05
group_1540,1.0895503328584174e-05
group_15713,1.0892160871837212e-05
group_5721,1.0890077213912468e-05
iolD,1.0887271522212774e-05
group_6241,1.0885347589217088e-05
group_2586,1.0881751799019219e-05
group_11654,1.088154399765345e-05
group_11056,1.0878070093691496e-05
group_15100,1.0868852404902563e-05
group_11180,1.0868817947582522e-05
group_8761,1.0862028680537265e-05
group_9668,1.0861906933083482e-05
group_4011,1.0858323124760855e-05
group_20932,1.0856475583566173e-05
group_22496,1.085644475408372e-05
group_12040,1.0854100682798141e-05
group_21947,1.0853759212155018e-05
group_16997,1.0853197488145585e-05
group_12064,1.0853066126899798e-05
group_7783,1.0851691880116203e-05
group_36965,1.0851472562528415e-05
group_6307,1.084757817485387e-05
pstP,1.0846099586106166e-05
group_12534,1.0844674075026657e-05
group_5421,1.0842607593024191e-05
group_16832,1.0838305854963684e-05
group_9452,1.0838246059439644e-05
group_8114,1.0837188792673985e-05
group_26961,1.0835629584118602e-05
group_16914,1.08322893617414e-05
group_36405,1.0830816886198465e-05
group_6594,1.082721738715275e-05
group_22082,1.0824950144412235e-05
group_2900,1.0820366220661735e-05
